...1,DOI,Title,trimmed_title,CombinedCites,CombinedAuthors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,DOI_missing,CitationURL,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Journal,row_id,ZoteroKey,PDFPath
2149,10.1177/01461672211034376,"Blindness, But Not HMHA Anosmia, Predicts Loneliness: A Psychophysical Study",blindness but not hmha anosmia predicts loneliness,2,"A Sorokowska, A Janczak, C Ferdenzi…",2022,… Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211034376,"https://scholar.google.com/scholar?cites=1612722826140530755&as_sdt=2005&sciodt=0,5&hl=en",132,FALSE,NA,2,2,1,4,1,Olfactory deficits can play a detrimental role in everyday social functioning. Perception of 3-hydroxy-3-methylhexanoic acid (HMHA)—a body odor component—could also be linked to …,https://hal.science/hal-03432461/file/Sorokowska-et-al_2021_Blindness%20but%20not%20HMHA%20anosmia.pdf,"https://scholar.google.com/scholar?q=related:QzhFpd2KYRYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2149,5I8FQRBE,"/Users/haleylam/Zotero/storage/6BUCQ9ZQ/Sorokowska et al. - 2022 - Blindness, But Not HMHA Anosmia, Predicts Loneline.pdf"
2150,10.1177/01461672211035024,Temporal stability of moral dilemma judgments: A longitudinal analysis using the CNI model,temporal stability of moral dilemma judgments a lo,10,"DM Luke, B Gawronski",2022,Personality and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211035024,"https://scholar.google.com/scholar?cites=13912621337124073913&as_sdt=2005&sciodt=0,5&hl=en",67,FALSE,NA,10,10,5,2,1,"Although moral dilemma judgments are influenced by a variety of situational factors, there is evidence for considerable disagreement between individuals. Using the CNI model to …",https://journals.sagepub.com/doi/full/10.1177/01461672211035024,"https://scholar.google.com/scholar?q=related:ufHM1WSPE8EJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2150,EHRAWDJD,/Users/haleylam/Zotero/storage/D22VJBD2/Luke and Gawronski - 2022 - Temporal Stability of Moral Dilemma Judgments A L.pdf
2151,10.1177/01461672211035957,My fair lady? Inferring organizational trust from the mere presence of women in leadership roles,my fair lady inferring organizational trust from t,10,"MP Joshi, AB Diekman",2022,Personality and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211035957,"https://scholar.google.com/scholar?cites=9345342792403049131&as_sdt=2005&sciodt=0,5&hl=en",62,FALSE,NA,10,10,5,2,1,The history of male dominance in organizational hierarchy can leave a residue of mistrust in which women in particular do not expect fair treatment. The mere presence of a female …,NA,"https://scholar.google.com/scholar?q=related:q9pwhcFTsYEJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2151,PVYQKQAE,/Users/haleylam/Zotero/storage/JQVSLKW9/Joshi and Diekman - 2022 - My Fair Lady Inferring Organizational Trust From .pdf
2152,10.1177/01461672211036020,System justification or social dominance? A multilevel test of the ideological motivators of perceived discrimination,system justification or social dominance a multile,10,"J Bahamondes, CG Sibley…",2022,… and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211036020,"https://scholar.google.com/scholar?cites=16636250201154545386&as_sdt=2005&sciodt=0,5&hl=en",49,FALSE,NA,10,10,3,3,1,"Although system-justifying beliefs often mitigate perceptions of discrimination, status-based asymmetries in the ideological motivators of perceived discrimination are unknown …",https://www.researchgate.net/profile/Joaquin-Bahamondes/publication/353526988_System_Justification_or_Social_Dominance_A_Multilevel_Test_of_the_Ideological_Motivators_of_Perceived_Discrimination/links/6101db201e95fe241a95be7d/System-Justification-or-Social-Dominance-A-Multilevel-Test-of-the-Ideological-Motivators-of-Perceived-Discrimination.pdf,"https://scholar.google.com/scholar?q=related:6mZWUmrV3-YJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2152,8WZ63IT4,/Users/haleylam/Zotero/storage/S5K9LECP/Bahamondes et al. - 2022 - System Justification or Social Dominance A Multil.pdf
2153,10.1177/01461672211036602,"Lockdown lives: A longitudinal study of inter-relationships among feelings of loneliness, social contacts, and solidarity during the COVID-19 lockdown in early 2020",lockdown lives a longitudinal study of interrelati,19,"JA Van Breen, M Kutlaca, Y Koç…",2022,… Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211036602,"https://scholar.google.com/scholar?cites=15712872121837178788&as_sdt=2005&sciodt=0,5&hl=en",51,FALSE,NA,19,19,5,4,1,"We examine how social contacts and feelings of solidarity shape experiences of loneliness during the COVID-19 lockdown in early 2020. From the PsyCorona database, we obtained …",https://journals.sagepub.com/doi/full/10.1177/01461672211036602,"https://scholar.google.com/scholar?q=related:pE8-x_FVD9oJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2153,G6GPQLJ4,/Users/haleylam/Zotero/storage/J2J2METC/Van Breen et al. - 2022 - Lockdown Lives A Longitudinal Study of Inter-Rela.pdf
2154,10.1177/01461672211036627,The language of inequality: Evidence economic inequality increases wealth category salience,the language of inequality evidence economic inequ,24,"K Peters, J Jetten, P Tanjitpiyanond…",2022,… Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211036627,"https://scholar.google.com/scholar?cites=5243250873786103875&as_sdt=2005&sciodt=0,5&hl=en",8,FALSE,NA,24,24,6,4,1,"There is evidence that in more economically unequal societies, social relations are more strained. We argue that this may reflect the tendency for wealth to become a more fitting lens …",https://journals.sagepub.com/doi/pdf/10.1177/01461672211036627,"https://scholar.google.com/scholar?q=related:Q_hGyOPEw0gJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2154,PQUVAFX8,/Users/haleylam/Zotero/storage/G4BYPGRQ/Peters et al. - 2022 - The Language of Inequality Evidence Economic Ineq.pdf
2155,10.1177/01461672211036873,Cultural differences in susceptibility to the end of history illusion,cultural differences in susceptibility to the end,1,"BW Haas, K Omura",2022,Personality and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211036873,"https://scholar.google.com/scholar?cites=3327008700633654991&as_sdt=2005&sciodt=0,5&hl=en",145,FALSE,NA,1,1,1,2,1,The End of History Illusion (EoHI) is the tendency to report that a greater amount of change occurred in the past than is predicted to occur in the future. We investigated if cultural …,https://www.midus.wisc.edu/findings/pdfs/2383.pdf,"https://scholar.google.com/scholar?q=related:zybnNcnoKy4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2155,9PM6SNLN,/Users/haleylam/Zotero/storage/BUUTKDGU/Haas and Omura - 2022 - Cultural Differences in Susceptibility to the End .pdf
2156,10.1177/01461672211037134,Stereotypes about political attitudes and coalitions among US racial groups: Implications for strategic political decision-making,stereotypes about political attitudes and coalitio,9,"MA Craig, LX Zou, H Bai…",2022,… Social Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211037134,"https://scholar.google.com/scholar?cites=18309263827987803729&as_sdt=2005&sciodt=0,5&hl=en",88,FALSE,NA,9,9,2,4,1,What are people's expectations of interracial political coalitions? This research reveals expectations of flexible interracial coalitions stemming from how policies and racial groups …,https://journals.sagepub.com/doi/pdf/10.1177/01461672211037134,"https://scholar.google.com/scholar?q=related:US4f5nGSF_4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2156,ZP5DZI43,/Users/haleylam/Zotero/storage/XCKN3UWH/Craig et al. - Stereotypes About Political Attitudes and Coalitio.pdf
2157,10.1177/01461672211037138,Psychology and the threat of contagion: Feeling vulnerable to a disease moderates the link between xenophobic thoughts and support for ingroup-protective actions,psychology and the threat of contagion feeling vul,3,"HS Kim, K Eom, R Chuang…",2022,… and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211037138,"https://scholar.google.com/scholar?cites=15867287504530301888&as_sdt=2005&sciodt=0,5&hl=en",113,FALSE,NA,3,3,1,4,1,The widespread threat of contagious disease disrupts not only everyday life but also psychological experience. Building on findings regarding xenophobic responses to …,https://journals.sagepub.com/doi/pdf/10.1177/01461672211037138,"https://scholar.google.com/scholar?q=related:wOOFuOrtM9wJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2157,ZAZL9T68,/Users/haleylam/Zotero/storage/TEK7G3JW/Kim et al. - 2022 - Psychology and the Threat of Contagion Feeling Vu.pdf
2158,10.1177/01461672211037863,Preparing silver linings for a cloudy day: the consequences of preemptive benefit finding,preparing silver linings for a cloudy day the cons,4,"K Rankin, K Sweeny",2022,Personality and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211037863,"https://scholar.google.com/scholar?cites=14823121558802833062&as_sdt=2005&sciodt=0,5&hl=en",122,FALSE,NA,4,4,2,2,1,"Waiting for important news is stressful. In four studies, we assess the utility of preemptive benefit finding, a coping strategy in which people seek silver linings in bad news before …",https://journals.sagepub.com/doi/pdf/10.1177/01461672211037863,"https://scholar.google.com/scholar?q=related:pp7gfoVOts0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2158,T9YFBF76,/Users/haleylam/Zotero/storage/6PQKQ3SW/Rankin and Sweeny - 2022 - Preparing Silver Linings for a Cloudy Day The Con.pdf
2159,10.1177/01461672211038188,Remembering social events: a construal level approach,remembering social events a construal level approa,6,"NA Wyer, TJ Hollins, S Pahl",2022,… and Social Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211038188,"https://scholar.google.com/scholar?cites=4919894178335775541&as_sdt=2005&sciodt=0,5&hl=en",96,FALSE,NA,6,6,2,3,1,"Social events are rich in information, yet research into how people remember such events has typically been limited to considering one aspect (eg, faces, behaviors) at a time. Based …",https://journals.sagepub.com/doi/pdf/10.1177/01461672211038188,"https://scholar.google.com/scholar?q=related:NVs3QLD5RkQJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2159,LQQX9YLJ,/Users/haleylam/Zotero/storage/ETI3WZAA/Wyer et al. - 2022 - Remembering Social Events A Construal Level Appro.pdf
2160,10.1177/01461672211038450,Mixing misery and gin: The effect of alcohol administration on ostracism response,mixing misery and gin the effect of alcohol admini,9,"CE Fairbairn, KG Creswell, AH Hales…",2022,… Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211038450,"https://scholar.google.com/scholar?cites=6781617082476630410&as_sdt=2005&sciodt=0,5&hl=en",50,FALSE,NA,9,9,2,4,1,"Williams's need-threat model proposes that ostracism responses are reflexive and, because of their evolutionary significance, difficult to diminish. Alcohol is widely consumed in social …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8854451/,"https://scholar.google.com/scholar?q=related:ipG9U84kHV4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2160,SJHYYAR8,/Users/haleylam/Zotero/storage/MZJ9V2JZ/Fairbairn et al. - 2022 - Mixing Misery and Gin The Effect of Alcohol Admin.pdf
2161,10.1177/01461672211039413,Sacrificing animals in the name of scientific authority: The relationship between pro-scientific mindset and the lethal use of animals in biomedical experimentation,sacrificing animals in the name of scientific auth,6,"L Bègue, K Vezirian",2022,Personality and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211039413,"https://scholar.google.com/scholar?cites=11903836256939096466&as_sdt=2005&sciodt=0,5&hl=en",106,FALSE,NA,6,6,3,2,1,The present research investigated how scientific authority increases the lethal use of animals in biomedical experimentation. In two behavioral studies (N= 151 and 150) …,https://www.researchgate.net/profile/Laurent-Begue/publication/353572755_Sacrificing_Animals_in_the_Name_of_Scientific_Authority_The_Relationship_Between_Pro-Scientific_Mindset_and_the_Lethal_Use_of_Animals_in_Biomedical_Experimentation/links/6479ad3ed702370600cb9204/Sacrificing-Animals-in-the-Name-of-Scientific-Authority-The-Relationship-Between-Pro-Scientific-Mindset-and-the-Lethal-Use-of-Animals-in-Biomedical-Experimentation.pdf,"https://scholar.google.com/scholar?q=related:kjlFpwHsMqUJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2161,NG3DUJ9J,/Users/haleylam/Zotero/storage/XMWYZ699/Bègue and Vezirian - 2022 - Sacrificing Animals in the Name of Scientific Auth.pdf
2162,10.1177/01461672211039981,Bodies and Minds: Heavier Weight Targets Are De-Mentalized as Lacking in Mental Agency,bodies and minds heavier weight targets are dement,8,"M Sim, SM Almaraz…",2022,… Social Psychology Bulletin,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211039981,"https://scholar.google.com/scholar?cites=5048841929793018929&as_sdt=2005&sciodt=0,5&hl=en",66,FALSE,NA,8,8,3,3,1,"Five experiments investigate the hypothesis that heavier weight individuals are denied mental agency (ie, higher order cognitive and intentional capacities), but not experience (eg …",https://journals.sagepub.com/doi/pdf/10.1177/01461672211039981,"https://scholar.google.com/scholar?q=related:MRxpOPwWEUYJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2162,DEZXXYB8,/Users/haleylam/Zotero/storage/WADGWVUK/Sim et al. - 2022 - Bodies and Minds Heavier Weight Targets Are De-Me.pdf
2163,10.1177/01461672211040677,The neural basis linking achievement motivation with procrastination: left precuneus connectivity with right anterior cingulate cortex,the neural basis linking achievement motivation wi,2,"Y Li, L Zhang, R Zhang, T Xu…",2022,… and Social Psychology …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01461672211040677,"https://scholar.google.com/scholar?cites=7533384110173252098&as_sdt=2005&sciodt=0,5&hl=en",136,FALSE,NA,2,2,0,5,1,"Procrastination adversely affects individual's learning, working, health, and well-being, which troubles many people around the world. Previous studies have indicated that people …",https://www.researchgate.net/profile/Li-Yuhua-2/publication/354004356_The_Neural_Basis_Linking_Achievement_Motivation_With_Procrastination_Left_Precuneus_Connectivity_With_Right_Anterior_Cingulate_Cortex/links/615f080d50be5507289a74e6/The-Neural-Basis-Linking-Achievement-Motivation-With-Procrastination-Left-Precuneus-Connectivity-With-Right-Anterior-Cingulate-Cortex.pdf,"https://scholar.google.com/scholar?q=related:AupyQ-_0i2gJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",PSPB,2163,755S37CP,/Users/haleylam/Zotero/storage/498VSAEI/Li et al. - 2022 - The Neural Basis Linking Achievement Motivation Wi.pdf
